section,hscode,description,parent,level
V,271290,"Paraffin wax; containing by weight 0.75% or more of oil, obtained by synthesis or by other processes, whether or not coloured",2712,6
V,2713,"Petroleum coke, petroleum bitumen; other residues of petroleum oils or oils obtained from bituminous minerals",27,4
V,271311,"Petroleum coke; (not calcined), obtained from bituminous minerals",2713,6
V,271312,"Petroleum coke; calcined, obtained from bituminous minerals",2713,6
V,271320,Petroleum bitumen; obtained from bituminous minerals,2713,6
V,271390,Residues; of petroleum oils or of oils obtained from bituminous minerals,2713,6
V,2714,"Bitumen and asphalt, natural; bituminous or oil shale and tar sands; asphaltites and asphaltic rocks",27,4
V,271410,Bituminous or oil shale and tar sands,2714,6
V,271490,"Bitumen and asphalt, natural; asphaltites and asphaltic rock",2714,6
V,2715,"Bituminous mixtures based on natural asphalt; on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",27,4
V,271500,"Bituminous mixtures based on natural asphalt, on natural bitumen, on petroleum bitumen, on mineral tar or on mineral tar pitch (e.g. bituminous mastics, cut-backs)",2715,6
V,2716,Electrical energy,27,4
V,271600,Electrical energy,2716,6
VI,28,"Inorganic chemicals; organic and inorganic compounds of precious metals; of rare earth metals, of radio-active elements and of isotopes",TOTAL,2
VI,2801,"Fluorine, chlorine, bromine and iodine",28,4
VI,280110,Chlorine,2801,6
VI,280120,Iodine,2801,6
VI,280130,Fluorine; bromine,2801,6
VI,2802,"Sulphur; sublimed or precipitated, colloidal sulphur",28,4
VI,280200,"Sulphur; sublimed or precipitated, colloidal sulphur",2802,6
VI,2803,Carbon; carbon blacks and other forms of carbon n.e.c.,28,4
VI,280300,Carbon; carbon blacks and other forms of carbon n.e.c.,2803,6
VI,2804,"Hydrogen, rare gases and other non-metals",28,4
VI,280410,Hydrogen,2804,6
VI,280421,"Gases, rare; argon",2804,6
VI,280429,"Gases, rare; other than argon",2804,6
VI,280430,Nitrogen,2804,6
VI,280440,Oxygen,2804,6
VI,280450,Boron; tellurium,2804,6
VI,280461,Silicon; containing by weight not less than 99.99% of silicon,2804,6
VI,280469,Silicon; containing by weight less than 99.99% of silicon,2804,6
VI,280470,Phosphorus,2804,6
VI,280480,Arsenic,2804,6
VI,280490,Selenium,2804,6
VI,2805,"Alkali or alkaline-earth metals; rare-earth metals, scandium and yttrium, whether or not intermixed or interalloyed; mercury",28,4
VI,280511,Alkali or alkali-earth metals; sodium,2805,6
VI,280512,Alkali or alkali-earth metals; calcium,2805,6
VI,280519,Alkali or alkali-earth metals; other than sodium and calcium,2805,6
VI,280530,"Earth-metals, rare; scandium and yttrium, whether or not intermixed or interalloyed",2805,6
VI,280540,Mercury,2805,6
VI,2806,Hydrogen chloride (hydrochloric acid); chlorosulphuric acid,28,4
VI,280610,Hydrogen chloride (hydrochloric acid),2806,6
VI,280620,Chlorosulphuric acid,2806,6
VI,2807,Sulphuric acid; oleum,28,4
VI,280700,Sulphuric acid; oleum,2807,6
VI,2808,Nitric acid; sulphonitric acids,28,4
VI,280800,Nitric acid; sulphonitric acids,2808,6
VI,2809,"Diphosphorus pentaoxide; phosphoric acid; polyphosphoric acids, whether or not chemically defined",28,4
VI,280910,Diphosphorus pentoxide,2809,6
VI,280920,Phosphoric acid and polyphosphoric acids,2809,6
VI,2810,Oxides of boron; boric acids,28,4
VI,281000,Oxides of boron; boric acids,2810,6
VI,2811,Inorganic acids and other inorganic oxygen compounds of non-metals; n.e.c. in heading no. 2806 to 2810,28,4
VI,281111,Hydrogen fluoride (hydrofluoric acid),2811,6
VI,281112,Hydrogen cyanide (hydrocyanic acid),2811,6
VI,281119,Inorganic acids; other than hydrogen fluoride,2811,6
VI,281121,Carbon dioxide,2811,6
VI,281122,Silicon dioxide,2811,6
VI,281129,"Inorganic oxygen compounds; of non-metals, n.e.c. in item no. 2811.2",2811,6
VI,2812,Halides and halide oxides of non-metals,28,4
VI,281211,Carbonyl dichloride (phosgene),2812,6
VI,281212,Phosphorus oxychloride,2812,6
VI,281213,Phosphorus trichloride,2812,6
VI,281214,Phosphorus pentachloride,2812,6
VI,281215,Sulphur monochloride,2812,6
VI,281216,Sulphur dichloride,2812,6
VI,281217,Thionyl chloride,2812,6
VI,281219,"Arsenic trichloride and other chlorides and chloride oxides, n.e.c. in item no. 2812",2812,6
VI,281290,Halides and halide oxides of non-metals; excluding chloride,2812,6
VI,2813,Sulphides of non-metals; commercial phosphorus trisulphide,28,4
VI,281310,Carbon disulphide,2813,6
VI,281390,"Sulphides of non-metals, (excluding carbon); commercial phosphorus trisulphide",2813,6
VI,2814,Ammonia; anhydrous or in aqueous solution,28,4
VI,281410,Ammonia; anhydrous,2814,6
VI,281420,Ammonia; in aqueous solution,2814,6
VI,2815,Sodium hydroxide (caustic soda); potassium hydroxide (caustic potash) peroxides of sodium or potassium,28,4
VI,281511,Sodium hydroxide (caustic soda); solid,2815,6
VI,281512,Sodium hydroxide (caustic soda); in aqueous solution (soda lye or liquid soda),2815,6
VI,281520,Potassium hydroxide (caustic potash),2815,6
VI,281530,Peroxides of sodium or potassium,2815,6
VI,2816,"Hydroxide and peroxide of magnesium; oxides, hydroxides and peroxides of strontium or barium",28,4
VI,281610,Hydroxide and peroxide of magnesium,2816,6
VI,281640,"Oxides, hydroxides and peroxides, of strontium or barium",2816,6
VI,2817,Zinc; oxide and peroxide,28,4
VI,281700,Zinc; oxide and peroxide,2817,6
VI,2818,Aluminium oxide (including artificial corundum); aluminium hydroxide,28,4
VI,281810,Aluminium oxide; artificial corundum,2818,6
VI,281820,Aluminium oxide; other than artificial corundum,2818,6
VI,281830,Aluminium hydroxide,2818,6
VI,2819,Chromium oxides and hydroxides,28,4
VI,281910,Chromium trioxide,2819,6
VI,281990,Chromium oxides and hydroxides; excluding chromium trioxide,2819,6
VI,2820,Manganese oxides,28,4
VI,282010,Manganese dioxide,2820,6
VI,282090,Manganese oxides; excluding manganese dioxide,2820,6
VI,2821,Iron oxides and hydroxides; earth colours containing 70% or more by weight of combined iron evaluated as Fe2o3,28,4
VI,282110,Iron oxides and hydroxides,2821,6
VI,282120,Earth colours; containing 70% or more by weight of combined iron evaluated as Fe2o3,2821,6
VI,2822,Cobalt oxides and hydroxides; commercial cobalt oxides,28,4
VI,282200,Cobalt oxides and hydroxides; commercial cobalt oxides,2822,6
VI,2823,Titanium oxides,28,4
VI,282300,Titanium oxides,2823,6
VI,2824,Lead oxides; red lead and orange lead,28,4
VI,282410,"Lead; lead monoxide (litharge, massicot)",2824,6
VI,282490,Lead oxides; n.e.c. in heading no. 2824,2824,6
VI,2825,"Hydrazine and hydroxylamine and their inorganic salts; other inorganic bases; other metal oxides, hydroxides and peroxides",28,4
VI,282510,Hydrazine and hydroxylamine and their inorganic salts,2825,6
VI,282520,Lithium oxide and hydroxide,2825,6
VI,282530,Vanadium oxides and hydroxides,2825,6
VI,282540,Nickel oxides and hydroxides,2825,6
VI,282550,Copper oxides and hydroxides,2825,6
VI,282560,Germanium oxides and zirconium dioxide,2825,6
VI,282570,Molybdenum oxides and hydroxides,2825,6
VI,282580,Antimony oxides,2825,6
VI,282590,"Inorganic bases, metal oxides, hydroxides and peroxides; n.e.c. in heading no. 2825",2825,6
VI,2826,"Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts",28,4
VI,282612,Fluorides; of aluminium,2826,6
VI,282619,Fluorides; other than of aluminium,2826,6
VI,282630,Sodium hexafluoroaluminate (synthetic cryolite),2826,6
VI,282690,"Fluorides; fluorosilicates, fluoroaluminates and other complex fluorine salts, n.e.c. in heading no. 2826",2826,6
VI,2827,Chlorides; chloride oxides and chloride hydroxides; bromides and bromide oxides; iodides and iodide oxides,28,4
VI,282710,Chlorides; of ammonium,2827,6
VI,282720,Chlorides; of calcium,2827,6
VI,282731,Chlorides; of magnesium,2827,6
VI,282732,Chlorides; of aluminium,2827,6
VI,282735,Chlorides; of nickel,2827,6
VI,282739,"Chlorides; other than of ammonium, calcium, magnesium, aluminium and nickel",2827,6
VI,282741,Chloride oxides and chloride hydroxides; of copper,2827,6
VI,282749,Chloride oxides and chloride hydroxides; other than of copper,2827,6
VI,282751,Bromides; of sodium or of potassium,2827,6
VI,282759,Bromides and bromide oxides; other than item no. 2827.51,2827,6
VI,282760,Iodides and iodide oxides,2827,6
VI,2828,Hypochlorites; commercial calcium hypochlorite; chlorites; hypobromites,28,4
VI,282810,Hypochlorites; commercial calcium hypochlorite and other calcium hypochlorites,2828,6
VI,282890,Hypochlorites; n.e.c. in heading no. 2828,2828,6
VI,2829,Chlorates and perchlorates; bromates and perbromates; iodates and periodates,28,4
VI,282911,Chlorates; of sodium,2829,6
VI,282919,Chlorates; other than sodium,2829,6
VI,282990,Perchlorates; bromates and perbromates; iodates and periodates,2829,6
VI,2830,Sulphides; polysulphides whether or not chemically defined,28,4
VI,283010,"Sulphides; of sodium, whether or not chemically defined",2830,6
VI,283090,"Sulphides and polysulphides; whether or not chemically defined, other than sulphides of sodium",2830,6
VI,2831,Dithionites and sulphoxylates,28,4
VI,283110,Dithionites and sulphoxylates; of sodium,2831,6
VI,283190,Dithionites and sulphoxylates; other than sodium,2831,6
VI,2832,Sulphites; thiosulphates,28,4
VI,283210,Sulphites; of sodium,2832,6
VI,283220,Sulphites; other than of sodium,2832,6
VI,283230,Thiosulphates,2832,6
VI,2833,Sulphates; alums; peroxosulphates (persulphates),28,4
VI,283311,Sodium sulphates; disodium sulphate,2833,6
VI,283319,Sodium sulphates; other than disodium sulphate,2833,6
VI,283321,Sulphates; of magnesium,2833,6
VI,283322,Sulphates; of aluminium,2833,6
VI,283324,Sulphates; of nickel,2833,6
VI,283325,Sulphates; of copper,2833,6
VI,283327,Sulphates; of barium,2833,6
VI,283329,Sulphates; n.e.c. in item no. 2833.2,2833,6
VI,283330,Alums,2833,6
VI,283340,Peroxosulphates (persulphates),2833,6
VI,2834,Nitrites; nitrates,28,4
VI,283410,Nitrites,2834,6
VI,283421,Nitrates; of potassium,2834,6
VI,283429,Nitrates; of other than potassium,2834,6
VI,2835,"Phosphinates (hypophosphites), phosphonates (phosphites), and phosphates; and polyphosphates, whether or not chemically defined",28,4
VI,283510,"Phosphinates (hypophosphites) and phosphonates (phosphites), whether or not chemically defined",2835,6
VI,283522,"Phosphates; of mono- or disodium, whether or not chemically defined",2835,6
VI,283524,"Phosphates; of potassium, whether or not chemically defined",2835,6
VI,283525,"Phosphates; calcium hydrogenorthophosphate (dicalcium phosphate), whether or not chemically defined",2835,6
VI,283526,"Phosphates; of calcium n.e.c. in item no. 2835.25, whether or not chemically defined",2835,6
VI,283529,"Phosphates; (other than of mono- or disodium, other than of potassium or of calcium hydrogenorthophosphate (dicalcium phosphate) and excluding other phosphates of calcium), whether or not chemically defined",2835,6
VI,283531,"Polyphosphates; sodium triphosphate (sodium tripolyphosphate), whether or not chemically defined",2835,6
VI,283539,"Polyphosphates; other than sodium triphosphate (sodium tripolyphosphate), whether or not chemically defined",2835,6
VI,2836,Carbonates; peroxocarbonates (percarbonates); commercial ammonium carbonate containing ammonium carbamate,28,4
VI,283620,Carbonates; disodium carbonate,2836,6
VI,283630,Carbonates; sodium hydrogen carbonate (sodium bicarbonate),2836,6
VI,283640,Carbonates; potassium carbonate,2836,6
VI,283650,Carbonates; calcium carbonate,2836,6
